facultyName;universityName;facultyCity;availablePlaces;lastEntranceGrade;candidatesPerPlace;annualTax;facultyProgram;facultyType;authorization;specialization;domainOfLicenseOrMaster;facultyDomain;admissionType;budgetPlaces;taxPlaces
Facultatea de Ştiinţe Exacte şi Inginereşti;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;50;N/A;N/A;2.400 lei;Sisteme informaţionale cadastrale şi Management imobiliar;Public;Acreditat;Cadastru şi managementul proprietăţilor;Inginerie geodezică;Științe Inginerești;Examen;11;39
Facultatea de Istorie şi Filologie;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;48;7.83;N/A;2.000 lei;Identităţi regionale în Europa central-răsăriteană;Public;Acreditat;Istorie;Istorie;Științe Umaniste;Examen;8;40
Facultatea de Istorie şi Filologie;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;49;9.75;N/A;2.000 lei;Cercetarea, conservarea şi valorificarea patrimoniului istoric;Public;Acreditat;Istorie;Istorie;Științe Umaniste;Examen;9;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;70;N/A;N/A;2.300 lei;Ştiinţe penale şi criminalistică;Public;Acreditat;Drept;Drept;Științe Juridice;Examen;10;60
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;30;7.25;N/A;2.300 lei;Fiscalitate și management financiar;Public;Acreditat;Finanţe şi bănci;Finanţe;Științe Economice;Examen;8;22
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;40;9.16;N/A;2.300 lei;Administrarea dezvoltării regionale durabile;Public;Acreditat;Administrarea afacerilor;Administrarea afacerilor;Științe Economice;Examen;10;30
Facultatea de Teologie Ortodoxă;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;52;N/A;N/A;2.200 lei;Teologie comparată;Public;Acreditat;Studii religioase;Teologie;Teologie;Examen;12;40
Facultatea de Teologie Ortodoxă;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;51;N/A;N/A;2.200 lei;Mediere interculturală şi interreligioasă;Public;Acreditat;Studii religioase;Teologie;Teologie;Examen;11;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;50;N/A;N/A;2.300 lei;Dezvoltarea şi managementul resurselor umane;Public;Acreditat;Resurse umane;Sociologie;Științe Sociale și Psihologie;Examen;10;40
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;15;N/A;N/A;2.300 lei;Business Administration;Public;Acreditat;Administrarea afacerilor;Administrarea afacerilor;Științe Economice;Examen;0;15
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;49;N/A;N/A;2.300 lei;Sistem informaţional contabil în asistarea deciziilor manageriale;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Examen;9;40
Facultatea de Istorie şi Filologie;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;49;9.00;N/A;2.000 lei;Literatura şi cultura românească în context european;Public;Acreditat;Limba şi literatura română;Filologie;Științe Umaniste;Examen;9;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;N/A;N/A;N/A;2.300 lei;Opera socială în instituţiile ecleziale;Public;Acreditat;Sociologie;Sociologie;Științe Sociale și Psihologie;Examen;0;0
Facultatea de Ştiinţe Exacte şi Inginereşti;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;50;N/A;N/A;2.400 lei;Evaluarea, monitorizarea și auditul mediului;Public;Acreditat;Ingineria mediului;Ingineria mediului;Științe Inginerești;Examen;10;40
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;45;N/A;N/A;2.300 lei;Administrarea afacerilor în comerţ, turism, servicii;Public;Acreditat;Administrarea afacerilor în comerţ, turism, servicii, merceologie şi managementul calităţii;Administrarea afacerilor;Științe Economice;Examen;10;35
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;49;N/A;N/A;2.300 lei;Auditul şi controlul agenţilor economici;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Examen;9;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;49;N/A;N/A;2.300 lei;Management educaţional;Public;Acreditat;Pedagogie;Științe ale educației;Științe Politice și Comunicare;Examen;9;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;48;N/A;N/A;2.300 lei;Asistenţă managerială în sectoarele public şi privat;Public;Acreditat;Asistenţă managerială şi secretariat;Ştiinţe administrative;Științe Politice și Comunicare;Examen;10;38
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;74;N/A;N/A;2.300 lei;Proiectarea și managementul serviciilor sociale și de sănătate;Public;Acreditat;Asistenţă socială;Asistenţă socială;Științe Sociale și Psihologie;Examen;10;64
Facultatea de Ştiinţe Exacte şi Inginereşti;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;30;7.51;N/A;2.400 lei;Sisteme electronice inteligente avansate;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;10;20
Facultatea de Istorie şi Filologie;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;50;9.18;N/A;2.000 lei;Limba, literatura şi cultura engleză în context european;Public;Acreditat;Limbă şi literatură;Filologie;Științe Umaniste;Examen;10;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;49;N/A;N/A;2.300 lei;Psihopedagogia educaţiei timpurii şi a şcolarităţii mici;Public;Acreditat;Pedagogia învăţământului primar şi preşcolar;Științe ale educației;Științe Politice și Comunicare;Examen;9;40
Facultatea de Drept şi Ştiinţe Sociale;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;76;N/A;N/A;2.300 lei;Instituţii de drept privat;Public;Acreditat;Drept;Drept;Științe Juridice;Examen;16;60
Facultatea de Ştiinţe Exacte şi Inginereşti;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;50;N/A;N/A;2.400 lei;Programare avansată şi Baze de date;Public;Acreditat;Informatică;Informatică;Științe Exacte;Examen;15;35
Facultatea de Ştiinţe Economice;Universitatea "1 Decembrie 1918" din Alba Iulia;Alba Iulia, Alba;20;N/A;N/A;2.300 lei;Bănci, asigurări și piețe financiare;Public;Acreditat;Finanţe şi bănci;Finanţe;Științe Economice;Examen;5;15
Facultatea de Științe Juridice și Administrative;Universitatea "Agora" din Municipiul Oradea;Oradea, Bihor;50;N/A;N/A;2.300 lei;Cercetări criminalistice aplicate;Public;Acreditat;Drept;Drept;Științe Juridice;Dosar;0;50
Facultatea de Științe Juridice și Administrative;Universitatea "Agora" din Municipiul Oradea;Oradea, Bihor;50;N/A;N/A;2.300 lei;Ştiinţe penale şi criminalistică;Public;Acreditat;Drept;Drept;Științe Juridice;Dosar;0;50
Facultatea de Ştiinţe Economice;Universitatea "Agora" din Municipiul Oradea;Oradea, Bihor;50;N/A;N/A;2.300 lei;Managemenul resurselor umane;Public;Acreditat;Management;Management;Științe Economice;Dosar;0;50
Facultatea de Biologie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;52;9.28;0.83;3.500 lei;Biotehnologii microbiene și celulare;Public;Acreditat;Biologie;Biologie;Științe ale Naturii;Examen;27;25
Facultatea de Chimie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;37;N/A;N/A;3.500 lei;Chimia pentru afaceri / Business Chemistry;Public;Acreditat;Chimie;Chimie;Științe Exacte;Examen;17;20
Facultatea de Chimie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;37;9.49;0.14;3.500 lei;Studii avansate în chimie;Public;Acreditat;Chimie;Chimie;Științe Exacte;Examen;17;20
Facultatea de Drept;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;150;7.50;0.61;2.800 lei;Ştiinţe penale;Public;Acreditat;Drept;Drept;Științe Juridice;Examen;66;84
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;160;N/A;N/A;3.500 lei;Managementul şi dezvoltarea resurselor umane;Public;Acreditat;Management;Management;Științe Economice;Dosar;110;50
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;80;N/A;N/A;3.500 lei;Marketing şi comunicare în afaceri;Public;Acreditat;Marketing;Marketing;Științe Economice;Dosar;50;30
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;95;N/A;N/A;3.500 lei;Management în turism;Public;Acreditat;Economia comerţului, turismului şi serviciilor;Administrarea afacerilor;Științe Economice;Dosar;55;40
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;95;N/A;N/A;3.500 lei;Administrarea afacerilor;Public;Acreditat;Administrarea afacerilor;Administrarea afacerilor;Științe Economice;Dosar;55;40
Facultatea de Filosofie şi Ştiinţe Social - Politice;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;40;9.10;0.57;3.000 lei;Securitate comunitară şi controlul violenţei;Public;Acreditat;Sociologie;Sociologie;Științe Sociale și Psihologie;Dosar;8;32
Facultatea de Filosofie şi Ştiinţe Social - Politice;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;35;8.72;0.71;3.000 lei;Politici publice şi management instituţional;Public;Acreditat;Ştiinţe politice;Ştiinţe politice;Științe Politice și Comunicare;Dosar;15;20
Facultatea de Fizică;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;31;8.50;0.26;3.000 lei;Fizică pentru tehnologii avansate (în limba engleză);Public;Autorizat;Fizică;Fizică;Științe Exacte;Examen;10;21
Facultatea de Geografie şi Geologie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;42;7.19;1.07;3.000 lei;Turism şi dezvoltare regională;Public;Acreditat;Geografia turismului;Geografie;Științe ale Naturii;Dosar;42;0
Facultatea de Geografie şi Geologie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;N/A;N/A;N/A;3.000 lei;Geochimia mediului;Public;Acreditat;Geochimie;Geologie;Științe ale Naturii;Dosar;0;0
Facultatea de Istorie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;50;6.20;0.38;2.100 lei;Instituții şi ideologii ale puterii în Europa;Public;Acreditat;Istorie;Istorie;Științe Umaniste;Examen;25;25
Facultatea de Informatică;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;30;8.13;0.73;3.900 lei;Securitatea informaţiei;Public;Acreditat;Informatică;Informatică;Științe Exacte;Examen;16;14
Facultatea de Informatică;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;20;9.86;0.60;3.900 lei;Studii avansate în informatică;Public;Acreditat;Informatică;Informatică;Științe Exacte;Examen;5;15
Facultatea de Litere;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;63;9.40;0.32;2.400 lei;Literatură universală şi comparată - Limbă şi literatură modernă;Public;Acreditat;Literatură universală şi comparată;Limbă şi literatură;Științe Umaniste;Examen;13;50
Facultatea de Psihologie şi Ştiinţe ale Educaţiei;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;N/A;N/A;N/A;N/A;Evaluarea, formarea şi consilierea psihologică a personalului;Public;Acreditat;Psihologie;Psihologie;Științe Sociale și Psihologie;Examen;0;0
Facultatea de Psihologie şi Ştiinţe ale Educaţiei;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;N/A;8.95;N/A;3.300 lei;Psihologie clinică şi psihoterapie;Public;Acreditat;Psihologie;Psihologie;Științe Sociale și Psihologie;Examen;0;0
Centrul de Studii Europene;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;50;7.67;N/A;3.200 lei;Studii europene (interdisciplinar cu domeniile: Științe administratie, Științe politice, Drept);Public;Acreditat;Studii europene;Economie şi afaceri internaţionale;Științe Economice;Examen;30;20
Facultatea de Teologie Ortodoxă;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;50;N/A;N/A;3.000 lei;Misiune și slujire pastorală;Public;Acreditat;Teologie pastorală;Teologie;Teologie;Examen;30;20
Facultatea de Teologie Ortodoxă;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;50;N/A;N/A;3.000 lei;Arta Sacră în patrimoniu cultural;Public;Acreditat;Artă sacră;Arte vizuale;Arte, Arhitectură și Urbanism ;Examen;30;20
Facultatea de Drept;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;150;N/A;N/A;2.800 lei;Carieră Judiciară;Public;Acreditat;Drept;Drept;Științe Juridice;Examen;66;84
Facultatea de Chimie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;37;9.37;0.84;3.500 lei;Chimia mediului şi siguranţă alimentară;Public;Acreditat;Chimie;Chimie;Științe Exacte;Examen;17;20
Facultatea de Biologie;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;31;8.75;0.74;3.500 lei;Conservarea biodiversităţii;Public;Acreditat;Biologie;Biologie;Științe ale Naturii;Examen;21;10
Facultatea de Drept;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;150;8.46;0.46;2.800 lei;Criminalistică;Public;Acreditat;Drept;Drept;Științe Juridice;Examen;66;84
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;60;N/A;N/A;3.500 lei;Statistică şi actuariat în asigurări şi sănătate;Public;Acreditat;Statistică şi previziune economică;Cibernetică și statistică;Științe Economice;Dosar;35;25
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;85;N/A;N/A;3.500 lei;Afaceri internaţionale şi strategii interculturale;Public;Acreditat;Afaceri internaţionale;Economie şi afaceri internaţionale;Științe Economice;Dosar;60;25
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;160;N/A;N/A;3.500 lei;Contabilitate, diagnostic, evaluare;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Dosar;130;30
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;95;N/A;N/A;3.500 lei;Managementul proiectelor;Public;Acreditat;Management;Management;Științe Economice;Dosar;55;40
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;95;N/A;N/A;3.500 lei;Management în comerţ;Public;Acreditat;Management;Management;Științe Economice;Dosar;55;40
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;160;N/A;N/A;3.500 lei;Achiziţii, distribuţie, logistică;Public;Acreditat;Management;Management;Științe Economice;Dosar;110;50
Facultatea de Economie şi Administrarea Afacerilor (FEAA);Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;160;N/A;N/A;3.500 lei;Managementul resurselor umane;Public;Acreditat;Management;Management;Științe Economice;Dosar;110;50
Facultatea de Educaţie Fizică şi Sport;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;42;7.79;0.62;3.400 lei;Fitness şi estetică corporală;Public;Acreditat;Educație fizică și sportivă ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;20;22
Facultatea de Educaţie Fizică şi Sport;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;42;N/A;N/A;3.400 lei;Kinetoterapia în geriatrie;Public;Autorizat;Kinetoterapie și motricitate specială;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;20;22
Facultatea de Filosofie şi Ştiinţe Social - Politice;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;20;8.32;0.75;3.000 lei;Filosofia aplicată şi management cultural;Public;Acreditat;Filosofie;Filosofie;Științe Umaniste;Dosar;12;8
Facultatea de Filosofie şi Ştiinţe Social - Politice;Universitatea "Alexandru Ioan Cuza" din Iaşi (UAIC);Iasi, Iasi;20;N/A;0.50;3.000 lei;Supervizare şi planificare socială;Public;Acreditat;Asistenţă socială;Asistenţă socială;Științe Sociale și Psihologie;Dosar;0;20
